epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
99,0.001010,0.000575,0.043500,0.058382,0.045507,1.287542,0.4545,0.4260,0.4398,0.6555,0.6143,0.6343,0.7416,0.6951,0.7176,223,209,0.6095,0.9,0.0,0.000230
100,0.000945,0.000536,0.040896,0.063885,0.050358,1.352690,0.4396,0.4081,0.4233,0.6329,0.5874,0.6093,0.7778,0.7220,0.7488,223,207,0.6095,0.9,0.1,0.000229
101,0.001060,0.000576,0.048393,0.056720,0.043886,1.283358,0.5476,0.5157,0.5312,0.7238,0.6816,0.7021,0.7857,0.7399,0.7621,223,210,0.6095,0.9,0.0,0.000228
102,0.001057,0.000579,0.047835,0.061564,0.048176,1.338780,0.4856,0.4529,0.4687,0.6683,0.6233,0.6450,0.7644,0.7130,0.7378,223,208,0.6095,0.9,0.0,0.000226
103,0.000907,0.000497,0.041030,0.064906,0.051426,1.347930,0.4927,0.4529,0.4720,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.6095,0.9,0.1,0.000225
104,0.000858,0.000465,0.039317,0.063390,0.050149,1.324197,0.4660,0.4305,0.4476,0.6796,0.6278,0.6527,0.7816,0.7220,0.7506,223,206,0.6095,0.9,0.1,0.000224
105,0.000781,0.000419,0.036209,0.061935,0.048942,1.299274,0.5288,0.4933,0.5104,0.7115,0.6637,0.6868,0.7981,0.7444,0.7703,223,208,0.6095,0.9,0.0,0.000222
106,0.000726,0.000378,0.034828,0.067370,0.053839,1.353101,0.5049,0.4664,0.4848,0.6796,0.6278,0.6527,0.7816,0.7220,0.7506,223,206,0.6095,0.9,0.1,0.000221
107,0.000739,0.000387,0.035154,0.066260,0.052872,1.338873,0.4537,0.4170,0.4346,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.6095,0.9,0.1,0.000219
108,0.000772,0.000400,0.037202,0.063895,0.051078,1.281671,0.5512,0.5067,0.5280,0.7220,0.6637,0.6916,0.8049,0.7399,0.7710,223,205,0.6095,0.9,0.1,0.000218
109,0.000722,0.000368,0.035334,0.068256,0.054731,1.352462,0.5024,0.4664,0.4837,0.6763,0.6278,0.6512,0.7923,0.7354,0.7628,223,207,0.6095,0.9,0.1,0.000217
110,0.000781,0.000389,0.039126,0.066216,0.053289,1.292688,0.4581,0.4170,0.4366,0.6650,0.6054,0.6338,0.7833,0.7130,0.7465,223,203,0.6095,0.9,0.1,0.000215
111,0.000796,0.000397,0.039956,0.065439,0.052252,1.318767,0.5072,0.4753,0.4907,0.6986,0.6547,0.6759,0.8038,0.7534,0.7778,223,209,0.6095,0.9,0.1,0.000214
112,0.000686,0.000342,0.034392,0.065240,0.052025,1.321450,0.5327,0.5112,0.5217,0.6963,0.6682,0.6819,0.7944,0.7623,0.7780,223,214,0.6095,0.9,0.1,0.000213
113,0.000808,0.000400,0.040851,0.074287,0.060874,1.341367,0.5174,0.4664,0.4906,0.6766,0.6099,0.6415,0.7861,0.7085,0.7453,223,201,0.6095,0.9,0.1,0.000211
114,0.000765,0.000376,0.038826,0.067492,0.054337,1.315532,0.5529,0.5157,0.5336,0.7308,0.6816,0.7053,0.8029,0.7489,0.7749,223,208,0.6095,0.9,0.1,0.000210
115,0.001171,0.000576,0.059521,0.074231,0.060193,1.403842,0.5000,0.4619,0.4802,0.6553,0.6054,0.6294,0.7864,0.7265,0.7552,223,206,0.6095,0.9,0.1,0.000208
116,0.001119,0.000555,0.056354,0.073165,0.059614,1.355063,0.5268,0.4843,0.5047,0.6829,0.6278,0.6542,0.7610,0.6996,0.7290,223,205,0.6095,0.9,0.1,0.000207
117,0.000923,0.000447,0.047577,0.067590,0.054898,1.269236,0.5143,0.4843,0.4988,0.7095,0.6682,0.6882,0.7810,0.7354,0.7575,223,210,0.6095,0.9,0.0,0.000206
118,0.000897,0.000437,0.045994,0.068206,0.055093,1.311320,0.5194,0.4798,0.4988,0.7039,0.6502,0.6760,0.7864,0.7265,0.7552,223,206,0.6095,0.9,0.0,0.000204
119,0.000732,0.000347,0.038509,0.074165,0.060545,1.362071,0.5297,0.4798,0.5035,0.6980,0.6323,0.6635,0.7772,0.7040,0.7388,223,202,0.6095,0.9,0.0,0.000203
120,0.000737,0.000345,0.039248,0.069208,0.056356,1.285231,0.5366,0.4933,0.5140,0.6976,0.6413,0.6682,0.8000,0.7354,0.7664,223,205,0.6095,0.9,0.0,0.000201
121,0.000613,0.000282,0.033098,0.068503,0.055455,1.304829,0.5619,0.5291,0.5450,0.7048,0.6637,0.6836,0.7810,0.7354,0.7575,223,210,0.6095,0.9,0.1,0.000200
122,0.000537,0.000243,0.029436,0.068462,0.055457,1.300525,0.5854,0.5381,0.5607,0.7268,0.6682,0.6963,0.8000,0.7354,0.7664,223,205,0.6095,0.9,0.1,0.000198
123,0.000549,0.000247,0.030231,0.068965,0.056033,1.293178,0.5446,0.5202,0.5321,0.7230,0.6906,0.7064,0.8028,0.7668,0.7844,223,213,0.6095,0.9,0.1,0.000197
124,0.000550,0.000245,0.030545,0.069668,0.056484,1.318377,0.5524,0.5202,0.5358,0.7286,0.6861,0.7067,0.8381,0.7892,0.8129,223,210,0.6095,0.9,0.0,0.000195
125,0.000512,0.000228,0.028424,0.074086,0.060487,1.359940,0.5598,0.5247,0.5417,0.7081,0.6637,0.6852,0.8134,0.7623,0.7870,223,209,0.6095,0.9,0.1,0.000194
126,0.000463,0.000202,0.026114,0.075052,0.061502,1.354948,0.5749,0.5336,0.5535,0.7150,0.6637,0.6884,0.7874,0.7309,0.7581,223,207,0.6095,0.9,0.1,0.000193
127,0.000423,0.000179,0.024368,0.071142,0.057947,1.319448,0.5742,0.5381,0.5556,0.7225,0.6771,0.6991,0.8278,0.7758,0.8009,223,209,0.6095,0.9,0.1,0.000191
128,0.000435,0.000186,0.024863,0.072247,0.059222,1.302579,0.5625,0.5247,0.5429,0.6971,0.6502,0.6729,0.7885,0.7354,0.7610,223,208,0.6095,0.9,0.1,0.000190
129,0.000431,0.000182,0.024877,0.068698,0.055556,1.314273,0.5566,0.5291,0.5425,0.7406,0.7040,0.7218,0.8302,0.7892,0.8092,223,212,0.6095,0.9,0.1,0.000188
130,0.000461,0.000188,0.027257,0.068405,0.055240,1.316510,0.5877,0.5561,0.5714,0.7393,0.6996,0.7189,0.8341,0.7892,0.8111,223,211,0.6095,0.9,0.0,0.000187
131,0.000494,0.000209,0.028513,0.071563,0.058315,1.324825,0.6114,0.5785,0.5945,0.7441,0.7040,0.7235,0.8246,0.7803,0.8018,223,211,0.6095,0.9,0.1,0.000185
