epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
87,0.000223,0.000047,0.017552,0.270530,0.227390,4.313940,0.3671,0.3901,0.3783,0.4937,0.5247,0.5087,0.5992,0.6368,0.6174,223,237,0.4246,0.3,0.0,0.000245
88,0.000200,0.000040,0.016048,0.279816,0.236652,4.316435,0.3691,0.3857,0.3772,0.5021,0.5247,0.5132,0.6094,0.6368,0.6228,223,233,0.4246,0.3,0.0,0.000244
89,0.000197,0.000039,0.015801,0.273836,0.230999,4.283750,0.3629,0.3857,0.3739,0.4979,0.5291,0.5130,0.6118,0.6502,0.6304,223,237,0.4246,0.3,0.0,0.000243
90,0.000196,0.000036,0.015978,0.275734,0.232730,4.300373,0.3617,0.3812,0.3712,0.4979,0.5247,0.5109,0.6170,0.6502,0.6332,223,235,0.4246,0.3,0.0,0.000241
91,0.000211,0.000036,0.017486,0.280123,0.237315,4.280719,0.3648,0.3812,0.3728,0.5021,0.5247,0.5132,0.6223,0.6502,0.6360,223,233,0.4246,0.3,0.0,0.000240
92,0.000231,0.000039,0.019191,0.284759,0.241834,4.292445,0.3550,0.3677,0.3612,0.4848,0.5022,0.4934,0.6190,0.6413,0.6300,223,231,0.4246,0.3,0.0,0.000239
93,0.000198,0.000041,0.015754,0.281874,0.238812,4.306165,0.3571,0.3812,0.3688,0.4832,0.5157,0.4989,0.6050,0.6457,0.6247,223,238,0.4246,0.3,0.0,0.000238
94,0.000172,0.000039,0.013308,0.278221,0.235100,4.312131,0.3808,0.4081,0.3939,0.4979,0.5336,0.5152,0.6109,0.6547,0.6320,223,239,0.4246,0.3,0.0,0.000237
95,0.000151,0.000032,0.011885,0.282429,0.239573,4.285603,0.3830,0.4036,0.3930,0.5106,0.5381,0.5240,0.6213,0.6547,0.6376,223,235,0.4246,0.3,0.0,0.000235
96,0.000143,0.000032,0.011007,0.282053,0.239058,4.299556,0.3882,0.4126,0.4000,0.5105,0.5426,0.5261,0.6203,0.6592,0.6391,223,237,0.4246,0.3,0.0,0.000234
97,0.000139,0.000030,0.010868,0.282872,0.239601,4.327124,0.3849,0.4126,0.3983,0.5063,0.5426,0.5238,0.6192,0.6637,0.6407,223,239,0.4246,0.3,0.0,0.000233
98,0.000141,0.000030,0.011120,0.283822,0.240677,4.314435,0.3983,0.4215,0.4096,0.5085,0.5381,0.5229,0.6059,0.6413,0.6231,223,236,0.4246,0.3,0.0,0.000231
99,0.000139,0.000027,0.011181,0.286650,0.243583,4.306697,0.3846,0.4036,0.3939,0.5128,0.5381,0.5252,0.6197,0.6502,0.6346,223,234,0.4246,0.3,0.0,0.000230
100,0.000137,0.000026,0.011059,0.285831,0.242961,4.286956,0.3713,0.3946,0.3826,0.5063,0.5381,0.5217,0.6118,0.6502,0.6304,223,237,0.4246,0.3,0.0,0.000229
